Reaction ID	Reaction name	Relative objective flux change
14GLUCANabcpp	1,4-alpha-D-glucan transport via ABC system (periplasm)	1.0000000000000016
14GLUCANtexi	1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible	1.0000000000000016
23PDE2pp	2',3'-cyclic-nucleotide phosphodiesterase (UMP) (periplasm)	1.0000000000000016
23PDE4pp	2',3'-cyclic-nucleotide phosphodiesterase (CMP) (periplasm)	1.0000000000000016
23PDE7pp	2',3'-cyclic-nucleotide phosphodiesterase (AMP) (periplasm)	1.0000000000000016
23PDE9pp	2',3'-cyclic-nucleotide phosphodiesterase (GMP) (periplasm)	1.0000000000000016
2AGPA120tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C12:0) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPA140tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C14:0) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPA141tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C14:1) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPA160tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C16:0) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPA161tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C16:1) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPA180tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C18:0) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPA181tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C18:1) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPE120tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPE140tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPE141tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPE160tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPE161tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPE180tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPE181tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1) transporter via facilitated diffusion (periplasm)	1.0000000000000016
2AGPEAT120	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C12:0)	1.0000000000000016
2AGPEAT140	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:0)	1.0000000000000016
2AGPEAT141	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:1)	1.0000000000000016
2AGPEAT160	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:0)	1.0000000000000016
2AGPEAT161	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:1)	1.0000000000000016
2AGPEAT180	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:0)	1.0000000000000016
2AGPEAT181	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:1)	1.0000000000000016
