Reaction ID	Reaction name	Relative objective flux change
14GLUCANabcpp	1,4-alpha-D-glucan transport via ABC system (periplasm)	1.0000000000067557
14GLUCANtexi	1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible	1.0000000000067557
23PDE2pp	2',3'-cyclic-nucleotide phosphodiesterase (UMP) (periplasm)	1.0000000000067557
23PDE4pp	2',3'-cyclic-nucleotide phosphodiesterase (CMP) (periplasm)	1.0000000000067557
23PDE7pp	2',3'-cyclic-nucleotide phosphodiesterase (AMP) (periplasm)	1.0000000000067557
23PDE9pp	2',3'-cyclic-nucleotide phosphodiesterase (GMP) (periplasm)	1.0000000000067557
2AGPA120tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C12:0) transporter via facilitated diffusion (periplasm)	1.0000000000067557
2AGPA140tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C14:0) transporter via facilitated diffusion (periplasm)	1.0000000000067557
2AGPA141tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C14:1) transporter via facilitated diffusion (periplasm)	1.0000000000067557
2AGPA160tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C16:0) transporter via facilitated diffusion (periplasm)	1.0000000000067557
2AGPA161tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C16:1) transporter via facilitated diffusion (periplasm)	1.0000000000067557
2AGPA180tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C18:0) transporter via facilitated diffusion (periplasm)	1.0000000000067557
2AGPA181tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C18:1) transporter via facilitated diffusion (periplasm)	1.0000000000067557
2AGPE120tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0) transporter via facilitated diffusion (periplasm)	1.000000000006755
2AGPE140tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0) transporter via facilitated diffusion (periplasm)	1.000000000006755
2AGPE141tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1) transporter via facilitated diffusion (periplasm)	1.000000000006755
2AGPE160tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) transporter via facilitated diffusion (periplasm)	1.000000000006755
2AGPE161tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) transporter via facilitated diffusion (periplasm)	1.000000000006755
2AGPE180tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) transporter via facilitated diffusion (periplasm)	1.000000000006755
2AGPE181tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1) transporter via facilitated diffusion (periplasm)	1.000000000006755
2AGPEAT120	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C12:0)	1.000000000006755
2AGPEAT140	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:0)	1.000000000006755
2AGPEAT141	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:1)	1.000000000006755
2AGPEAT160	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:0)	1.000000000006755
2AGPEAT161	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:1)	1.000000000006755
2AGPEAT180	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:0)	1.0000000000067493
2AGPEAT181	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:1)	1.0000000000067462
2AGPG120tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) transporter via facilitated diffusion (periplasm)	1.0000000000067475
2AGPG140tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) transporter via facilitated diffusion (periplasm)	1.000000000006756
2AGPG141tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) transporter via facilitated diffusion (periplasm)	1.0000000000067562
2AGPG160tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) transporter via facilitated diffusion (periplasm)	1.000000000006756
2AGPG161tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1) transporter via facilitated diffusion (periplasm)	1.000000000006749
2AGPG180tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) transporter via facilitated diffusion (periplasm)	1.000000000006756
2AGPG181tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) transporter via facilitated diffusion (periplasm)	1.000000000006756
2AGPGAT120	2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0)	1.000000000006756
2AGPGAT140	2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0)	1.000000000006756
2AGPGAT141	2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1)	1.0000000000067484
2AGPGAT160	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0)	1.0000000000067484
2AGPGAT161	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1)	1.0000000000067528
2AGPGAT180	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0)	1.000000000006751
2AGPGAT181	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1)	1.0000000000067484
2DGULRGx	2-Dehydro-L-gulonate reductase to gluconate (NADH)	1.0000000000067484
2DGULRGy	2-Dehydro-L-gulonate reductase to gluconate (NADPH)	1.0000000000067508
2DGULRx	2-dehydro-L-gulonate reductase (NADH)	1.0000000000067484
2DGULRy	2-dehydro-L-gulonate reductase (NADPH)	1.000000000006752
2MAHMP	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphatase	1.0000000000067484
3AMACHYD	3-aminoacrylate hydrolase	1.0000000000067484
3HAD100	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0)	1.0014563785143893
3HAD120	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0)	1.0014563785143893
3HAD121	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:1)	1.0000000000067484
3HAD140	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:0)	1.0005218085262004
3HAD141	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:1)	1.0000000000067484
3HAD160	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0)	1.0005218085262004
3HAD161	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1)	1.0000000000067484
3HAD180	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:0)	1.0000000000067484
3HAD181	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:1)	1.0000000000067484
3HAD40	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0)	1.0001305709312442
3HAD60	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0)	1.0014563785143893
3HAD80	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)	1.0014563785143882
3HCINNMH	3-hydroxycinnamate hydroxylase	1.0000000000067484
3HPPPNH	3-(3-hydroxy-phenyl)propionate hydroxylase	1.0000000000067484
3KGK	3-keto-L-gulonate kinase	1.0000000000067484
3NTD2pp	3'-nucleotidase (UMP) (periplasm)	1.0000000000067484
3NTD4pp	3'-nucleotidase (CMP) (periplasm)	1.0000000000067484
3NTD7pp	3'-nucleotidase (AMP) (periplasm)	1.0000000000067484
3NTD9pp	3'-nucleotidase (GMP) (periplasm)	1.0000000000067484
3OAR121	3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1)	1.0000000000067484
3OAR141	3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:1)	1.0000000000067484
3OAR161	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:1)	1.0000000000067484
3OAR181	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:1)	1.0000000000067484
3OAS100	3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0)	1.0003267288785136
3OAS120	3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0)	1.0003267288785136
3OAS121	3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:1)	1.0000000000067484
3OAS140	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0)	1.0001885968112485
3OAS141	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1)	1.0000000000067484
3OAS160	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0)	1.000117149090358
3OAS161	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1)	1.0000000000067484
3OAS180	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0)	1.0000000000067484
3OAS181	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:1)	1.0000000000067484
3OAS60	3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)	1.0003267288785136
3OAS80	3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0)	1.0003267288785136
3OXCOAT	3-oxoadipyl-CoA thiolase	1.0000000000067484
3PEPTabcpp	Tripeptide (LalaDgluMdap) transport via ABC system (periplasm)	1.0000000000067484
42A12BOOXpp	4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)	1.0000000000067484
4HTHRS	4-Hydroxy-L-threonine synthase	1.0000000000067484
4PCP	Tetrapeptide L,D-carboxypeptidase	1.0000000000067484
4PEPTabcpp	Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm)	1.0000000000067522
5DOAN	5'-deoxyadenosine nuclosidase	1.0000001180248215
AACPS1	Acyl-[acyl-carrier-protein] synthetase (n-C14:0)	1.0012727141163715
AACPS2	Acyl-[acyl-carrier-protein] synthetase  (n-C14:1)	1.000000000006752
AACPS3	Acyl-[acyl-carrier-protein] synthetase  (n-C16:0)	1.006585251985915
AACPS4	Acyl-[acyl-carrier-protein] synthetase  (n-C16:1)	1.000289530369589
AACPS5	Acyl-[acyl-carrier-protein] synthetase  (n-C18:1)	1.0000000000067437
AACPS6	Acyl-[acyl-carrier-protein] synthetase  (n-C18:0)	1.000000000006752
AACPS7	Acyl-[acyl-carrier-protein] synthetase  (n-C12:0)	1.000000000006752
AACPS8	Acyl-[acyl-carrier-protein] synthetase  (n-C10:0)	1.000000000006752
AACPS9	Acyl-[acyl-carrier-protein] synthetase  (n-C8:0)	1.000000000006752
AADDGT	DTDP-N-4-acetamido-4,6-dideoxy-D-galactose transferase	1.0000000000067482
AAMYL	Alpha-amylase	1.000000000006752
AAMYLpp	Alpha-amylase (periplasm)	1.000000000006752
AB6PGH	Arbutin 6-phosphate glucohydrolase	1.0000000000067504
ABTA	4-aminobutyrate transaminase	1.000000000006752
ABUTD	Aminobutyraldehyde dehydrogenase	1.000000000006752
ABUTt2pp	4-aminobutyrate transport in via proton symport (periplasm)	1.000000000006752
ACACCT	Acetyl-CoA:acetoacetyl-CoA transferase	1.000000000006752
ACANTHAT	Acetyl-CoA:anthranilate acetyltransferase	1.000000000006752
ACBIPGT	Adenosyl cobinamide phosphate guanyltransferase	1.000000000006752
ACCOAC	Acetyl-CoA carboxylase	1.0868767980337382
ACCOAL	Acetate-CoA ligase (ADP-forming)	1.000000000006748
ACGAMK	N-acetylglucosamine kinase	1.0000000000067613
ACGAMT	UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase	1.000000000006754
ACGAptspp	N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm)	1.000000000006754
ACGK	Acetylglutamate kinase	1.0003365346307844
ACGS	N-acetylglutamate synthase	1.0067552406387907
ACHBS	2-aceto-2-hydroxybutanoate synthase	1.0013820043126338
ACLS	Acetolactate synthase	1.0038965784088087
ACM6PH	N-acetylmuramate 6-phosphate hydrolase	1.000000000006754
ACMAMUT	UDP-N-acetyl-D-mannosaminuronic acid transferase	1.000000000006754
ACMANAptspp	N-acetyl-D-mannosamine transport via PTS  (periplasm)	1.000000000006754
ACMUMptspp	N-acetylmuramate transport via PEP:Pyr PTS (periplasm)	1.000000000006754
ACMUMtex	N-acetylmuramate transport via diffusion (extracellular to periplasm)	1.000000000006754
ACNAMt2pp	N-acetylneuraminate proton symport (periplasm)	1.000000000006754
ACNML	N-Acetylneuraminate lyase	1.000000000006754
ACODA	Acetylornithine deacetylase	1.0000605336515425
ACOLIPAabctex	Arabinose modified core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)	1.000000000006754
ACONMT	Trans-aconitate methyltransferase	1.000000000006754
ACPPAT120	Acyl-(acyl carrier protein):phosphate acyltransferase (C12:0)	1.0000759056323643
ACPPAT140	Acyl-(acyl carrier protein):phosphate acyltransferase (C14:0)	1.000000000006754
ACPPAT141	Acyl-(acyl carrier protein):phosphate acyltransferase (C14:1)	1.000000000006754
ACPPAT160	Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0)	1.000064400063468
ACPPAT161	Acyl-(acyl carrier protein):phosphate acyltransferase (C16:1)	1.0000759056323643
ACPPAT180	Acyl-(acyl carrier protein):phosphate acyltransferase (C18:0)	1.000000000006754
ACPPAT181	Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1)	1.000000000006754
ACPS1	Acyl-carrier protein synthase	1.000000000006754
ACS	Acetyl-CoA synthetase	1.000000000006754
ACSERtpp	O-Acetyl-L-serine export via facilitated transport	1.000000000006754
ACt4pp	Na+/Acetate symport (periplasm)	1.0000057916013545
ADA	Adenosine deaminase	1.0000000000067553
ADCL	4-aminobenzoate synthase	1.0000004281603818
ADCS	4-amino-4-deoxychorismate synthase	1.0002344037923458
ADD	Adenine deaminase	1.000000000006754
ADMDC	Adenosylmethionine decarboxylase	1.000000000006752
ADNCYC	Adenylate cyclase	1.000000000006752
ADNK1	Adenosine kinase	1.0000048268894888
ADNUC	Adenosine hydrolase	1.0000000000067504
ADNt2pp_copy1		1.000000000006752
ADOCBIK	Adenosyl cobinamide kinase	1.000000000006752
ADOCBLS	Adenosylcobalamin 5'-phosphate synthase	1.000000000006752
ADOCBLabcpp	Adenosylcobalamin transport via ABC system (periplasm)	1.000000000006752
ADOCBLtonex	Adenosylcobalimin transport via ton system (extermal)	1.000000000006752
ADPRDP	ADPribose diphosphatase	1.000000000006752
ADPT	Adenine phosphoribosyltransferase	1.0000034392957011
ADSK	Adenylyl-sulfate kinase	1.000310269462052
ADSS	Adenylosuccinate synthase	1.0165982151519792
AGDC	N-acetylglucosamine-6-phosphate deacetylase	1.0000000000067502
AGM3PA	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase	1.000000000006752
AGM3PApp	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase (periplasm)	1.0000000000067488
AGM3PH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase	1.0000000000067488
AGM3Pt2pp	GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm)	1.000000000006752
AGM4PA	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase	1.000000000006752
AGM4PApp	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase (periplasm)	1.000000000006752
AGM4PCP	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	1.000000000006752
AGM4PH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide beta -1,4-N-acetylglucosaminidase	1.000000000006752
AGM4Pt2pp	GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm)	1.000000000006752
AGMH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase	1.000000000006752
AGMHE	ADP-D-glycero-D-manno-heptose epimerase	1.0000000000067488
AGMT	Agmatinase	1.0000000000067488
AGMt2pp	GlcNAc-anhMurNAc transport in via proton symport (periplasm)	1.0000000000067488
AGPAT120	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0)	1.0000444740304892
AGPAT140	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)	1.0000000000067488
AGPAT141	1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1)	1.0000000000067488
AGPAT160	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)	1.0000377329583274
AGPAT161	1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)	1.0000444740304892
AGPAT180	1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)	1.0000000000067488
AGPAT181	1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)	1.0000000000067488
AGt3	Silver transport out via proton antiport	1.0000000000067488
AHCYSNS	S-adenosylhomocysteine nucleosidase	1.0000114499813393
AIRC2	Phosphoribosylaminoimidazole carboxylase	1.0041912525222703
AKGDH	2-Oxogluterate dehydrogenase	1.0000000000067488
ALAALAD	D-alanine-D-alanine dipeptidase	1.0000000000067488
ALAALAabcpp	D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm)	1.0000000000067488
ALATA_D2	D-alanine transaminase	1.0000000000067488
ALATA_L2	Alanine transaminase	1.0000000000067488
ALATRS	Alanyl-tRNA synthetase	1.0000000000067488
ALAabcpp	L-alanine transport via ABC system (periplasm)	1.0000000000067488
ALAt2pp_copy1		1.0000000000067488
ALAt4pp	L-alanine transport in via sodium symport (periplasm)	1.0000057916013485
ALDD2x	Aldehyde dehydrogenase (acetaldehyde, NAD)	1.002315221030983
ALDD2y	Aldehyde dehydrogenase (acetaldehyde, NADP)	1.0036852265563407
ALDD3y	Aldehyde dehydrogenase (propanal, NADP)	1.0000000000067486
ALLK	Allose kinase	1.0000000000067488
ALLTAMH	Allantoate amidohydrolase	1.0000000000067488
ALLTN	Allantoinase	1.0000000000067488
ALLabcpp	D-allose transport via ABC system (periplasm)	1.0000000000067488
ALPATE160pp	Apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)	1.0000000000067488
ALPATG160pp	Apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm)	1.000000000006754
ALR2	Aldose reductase (methylglyoxal)	1.0000000000067488
ALR4x	Aldose reductase (acetol)	1.0000000000067488
ALTRH	Altronate hydrolase	1.0000000000067488
AM3PA	Anhydrous-N-Acetylmuramyl-tripeptide amidase	1.0000000000067488
AM4PA	Anhydrous-N-Acetylmuramyl-tetrapeptide amidase	1.0000000000067486
AM4PCP	Anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	1.0000000000067475
AMALT1	Amylomaltase (maltotriose)	1.0000000000067506
AMALT2	Amylomaltase (maltotetraose)	1.0000000000067506
AMALT3	Amylomaltase (maltopentaose)	1.0000000000067484
AMALT4	Amylomaltase (maltohexaose)	1.0000000000067528
AMANK	N-acetyl-D-mannosamine kinase	1.0000000000067506
AMMQLT8	S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8)	1.0000000000067506
AMPMS2	4-amino-2-methyl-5-phosphomethylpyrimidine synthetase	1.0000003402922224
AMPN	AMP nucleosidase	1.0000000000067506
AMPTASECG	Alanyl aminopeptidase (cys-gly)	1.0000000000067504
AMPTASEPG	Aminopeptidase (pro-gly)	1.0000000000067504
ANHMK	1,6-anhydrous-N-Acetylmuramate kinase	1.0000000000067504
ANPRT	Anthranilate phosphoribosyltransferase	1.0059991338316485
ANS	Anthranilate synthase	1.0016036250106124
AOXSr2	8-amino-7-oxononanoate synthase	1.0000000002276404
AP4AH	Ap4A hydrolase	1.0000000000067506
AP4AS	Ap4A synthetase	1.0000000000067506
AP5AH	Ap5A hydrolase	1.0000000000067506
APCS	Aminopropylcadaverine synthase	1.0000000000067506
APG3PAT120	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C12:0)	1.000035952984183
APG3PAT140	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:0)	1.0000000000067506
APG3PAT141	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:1)	1.0000000000067506
APG3PAT160	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:0)	1.0000305035140713
APG3PAT161	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:1)	1.000035952984183
APG3PAT180	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:0)	1.0000000000067506
APG3PAT181	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:1)	1.0000000000067506
APH120	Acylphosphatase (C12:0)	1.0000000000067506
APH140	Acylphosphatase (C14:0)	1.0000000000067506
APH141	Acylphosphatase (C14:1)	1.0000000000067506
APH160	Acylphosphatase (C16:0)	1.0000000000067506
APH161	Acylphosphatase (C16:1)	1.0000000000067506
APH180	Acylphosphatase (C18:0)	1.0000000000067506
APH181	Acylphosphatase (C18:1)	1.0000000000067506
APRAUR	5-amino-6-(5-phosphoribosylamino)uracil reductase	1.0000003874865555
ARBTNabcpp	Aerobactin transport via ABC system (periplasm)	1.0000000000067506
ARBTptspp	Arbutin transport via PEP:Pyr PTS (periplasm)	1.0000000000067506
ARBTtex	Arbutin transport via diffusion (extracellular to periplasm)	1.0000000000067506
ARBabcpp	L-arabinose transport via ABC system (periplasm)	1.0000000000067506
ARBt3ipp	L-arabinose transport via proton antiport (periplasm)	1.0000000000067506
ARGDC	Arginine decarboxylase	1.0000000000067506
ARGDCpp	Arginine decarboxylase	1.000000000006751
ARGSS	Argininosuccinate synthase	1.0003179855817999
ARGTRS	Arginyl-tRNA synthetase	1.0000000000067506
ARGabcpp	L-arginine transport via ABC system (periplasm)	1.0000000000067506
ARGt3pp	L-arginine transport out via proton antiport (cytoplasm to periplasm)	1.0000000000067506
ASCBPL	L-ascorbate 6-phosphate lactonase	1.0000000000067506
ASCBptspp	L-ascorbate transport via PEP:Pyr PTS (periplasm)	1.0000000000067506
ASNN	L-asparaginase	1.0000000000067506
ASNNpp	L-asparaginase	1.0000000000067506
ASNS1	Asparagine synthase (glutamine-hydrolysing)	1.0094012106323276
ASNS2	Asparagine synthetase	1.0106959018938995
ASNTRS	Asparaginyl-tRNA synthetase	1.0000000000067506
ASO3t8pp	Arsenite efflux via ATP hydrolysis (periplasm)	1.0000000000067506
ASP1DC	Aspartate 1-decarboxylase	1.000002554382787
ASPO3	L-aspartate oxidase	1.0000029603216625
ASPO4	L-aspartate oxidase	1.0000000000067506
ASPO5	L-aspartate oxidase	1.0000000000067497
ASPO6	L-aspartate oxidase	1.0000025507996426
ASPT	L-aspartase	1.0000000000067484
ASPTRS	Aspartyl-tRNA synthetase	1.0000000000067506
ASPabcpp	L-aspartate transport via ABC system (periplasm)	1.0000000000067506
ASPt2_2pp	Aspartate transport via proton symport (2 H) (periplasm)	1.0000000000067506
ASPt2_3pp	L-asparate transport via proton symport (3 H) (periplasm)	1.0000000000067506
ASPt2pp_copy1		1.0000000000067506
ASR	Arsenate reductase	1.0000000000067506
AST	Arginine succinyltransferase	1.0000000000067506
ATPPRT	ATP phosphoribosyltransferase	1.0041010292140349
BALAt2pp	Beta-alanine transport in via proton symport (periplasm)	1.0000000000067506
BETALDHx	Betaine-aldehyde dehydrogenase	1.0000000000067506
BETALDHy	Betaine-aldehyde dehydrogenase	1.0000000000067506
BMOCOS	Bis-molybdenum cofactor synthase	1.0000001157970388
BPNT	3',5'-bisphosphate nucleotidase	1.002222008812023
BSORx	Biotin sulfoxide reductase	1.0000000000067506
BSORy	Biotin sulfoxide reductase	1.0000000000067506
BTS5	Biotin synthase	1.0000000016715245
BUTCT	Acetyl-CoA:butyrate-CoA transferase	1.0000000000067506
BUTSO3abcpp	Butanesulfonate transport via ABC system (periplasm)	1.0000000000067506
BWCOS	Tungsten bispterin cofactor synthase	1.0000000000067506
CA2t3pp	Calcium (Ca+2) transport out via proton antiport (periplasm)	1.0000000000067506
CADVtpp	Lysine/Cadaverine antiporter (periplasm)	1.0000000000067506
CAT	Catalase	1.0000000000067506
CBItonex	Cobinamide transport via ton system (extermal)	1.0000000000067506
CBIuabcpp	Cobinamide transport via ABC system (uptake, periplasm)	1.0000000000067506
CBL1abcpp	Cob(1)alamin transport via ABC system (periplasm)	1.0000000000067506
CBL1tonex	Cob(1)alamin transport via ton system (extermal)	1.0000000000067506
CBPS	Carbamoyl-phosphate synthase (glutamine-hydrolysing)	1.0000000000067506
CCGS	7-cyano-7-carbaguanine synthase	1.0000000000067506
CD2abcpp	Cadmium (Cd+2) ABC transporter (periplasm)	1.0000000000067506
CD2t3pp	Cadmium (Cd+2) transport out via proton antiport (periplasm)	1.0000000000067506
CD2tpp	Cadmium (+2) transport in via permease (no H+)	1.0000000000067506
CDAPPA120	CDP-Diacylglycerol pyrophostatase (n-C12:0)	1.0000000000067506
CDAPPA140	CDP-Diacylglycerol pyrophostatase (n-C14:0)	1.0000000000067506
CDAPPA141	CDP-Diacylglycerol pyrophostatase (n-C14:1)	1.0000000000067506
CDAPPA160	CDP-Diacylglycerol pyrophostatase (n-C16:0)	1.0000000000067506
CDAPPA161	CDP-Diacylglycerol pyrophostatase (n-C16:1)	1.0000000000067506
CDAPPA180	CDP-Diacylglycerol pyrophostatase (n-C18:0)	1.0000000000067506
CDAPPA181	CDP-Diacylglycerol pyrophostatase (n-C18:1)	1.0000000000067506
CDGR	7-cyano-7-deazaguanine reductase	1.0000000000067506
CDPMEK	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	1.000001591217875
CFAS160E	Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C16:0)	1.0000000000067506
CFAS160G	Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)	1.0000000000067506
CFAS180E	Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C18:0)	1.0000000000067506
CFAS180G	Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C18:0)	1.0000000000067506
CGLYabcpp	L-Cysteinylglycine (Cys-Gly) transport via ABC system (periplasm)	1.0000000000067506
